Record ID	list_Keywords
207906465	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz']
207906466	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz']
207906467	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'hearst magazines', 'magazines', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz']
207906469	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906470	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906471	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906472	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906473	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906474	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz', 'troy young']
207906475	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906476	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906477	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906478	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906479	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906480	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906481	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906482	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'hearst magazines', 'magazines', 'people @ work']
207906483	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'hearst magazines', 'magazines', 'people @ work']
207906484	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906485	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906486	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'hearst magazines', 'magazines', 'people @ work']
207906487	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906488	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906489	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906490	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906491	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906492	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906493	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906494	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work']
207906495	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906496	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906497	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906498	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906499	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906500	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906501	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906502	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906503	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906504	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906505	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906506	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz']
207906507	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906508	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906509	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906510	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906511	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906512	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906513	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906514	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906515	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906516	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906517	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906518	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906519	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906520	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906521	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work']
207906522	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906523	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906524	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work']
207906525	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906526	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906527	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906528	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906529	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906530	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906531	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906532	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906533	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906534	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906535	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906536	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'hearst magazines', 'magazines', 'people @ work']
207906537	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906538	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906539	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906540	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906541	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906542	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906543	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906544	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906545	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906546	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906547	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906548	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906549	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906550	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906551	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906552	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906553	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906554	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906555	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906556	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906557	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906558	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work']
207906559	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906560	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906561	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906562	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'mac', 'magazines', 'michael a. clinton', 'michael clinton', 'people @ work']
207906563	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906564	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906565	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'gcm', 'gil maurer', 'gilbert c. maurer', 'hearst magazines', 'magazines', 'people @ work']
207906566	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906567	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906568	['44th floor', 'editorial excellence', 'editorial excellence 2019', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906571	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906572	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906573	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906574	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906575	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906576	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906577	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906578	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906579	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906580	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906581	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906582	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906583	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906584	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906585	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906586	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906587	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906588	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906589	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906590	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906591	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906592	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906593	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906594	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906595	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906596	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906597	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906598	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906599	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906600	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906601	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906602	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906603	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906604	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906605	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906606	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906607	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906608	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906609	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906610	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906611	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906612	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906613	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906614	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906615	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906616	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906617	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906618	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906619	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906620	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906621	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906622	['44th floor', 'david carey', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906623	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz']
207906624	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work', 'srs', 'steve swartz', 'steven r. swartz']
207906676	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906677	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906678	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906679	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906680	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906681	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work', 'troy young']
207906682	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'joanna coles', 'magazines', 'people @ work']
207906683	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906684	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'kate lewis', 'magazines', 'people @ work']
207906685	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906686	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906687	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906688	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906689	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906690	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906691	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906692	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906693	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906694	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906695	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906696	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906697	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906698	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906699	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906700	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906701	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906702	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906703	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906704	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906705	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906706	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906707	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906708	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906709	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906710	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906711	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906712	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906713	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906714	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906715	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906716	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906717	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906718	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906719	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906720	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906721	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207906722	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work', '\xa0people @ work']
207906723	['44th floor', 'editorial excellence', 'editorial excellence 2018', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907729	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907730	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907731	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907732	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907733	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907734	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907735	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907737	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907738	['44th floor', 'david carey', 'editorial excellence', 'ellen levine', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907739	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907740	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907741	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907742	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907743	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907744	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907745	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907746	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907747	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907748	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
207907749	['44th floor', 'editorial excellence', 'events', 'hearst magazines', 'magazines', 'people @ work']
